Scraped_URL,Real Location,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Amenities: Rooms,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/islamabad_bhara_kahu_3_kanal_corner_farm_house_for_sale_in_islamabad-52306415-156-1.html,"Bhara kahu, Islamabad",Farm House,PKR3.7 Crore,2,3 Kanal,For Sale,3,4 months ago,"Bhara kahu, Islamabad, Islamabad Capital","3 Side Corner Farm House With Six Marla Construction In It, Simli Dam Road Near Laila Zubari Farm House. Electricity, Water Bore , Boundary Wall Front Back And One Side Open, Plantation Ready To Live","Built in year: 2023, Parking Spaces: 4, Central Air Conditioning, Central Heating, Flooring, Floors: 2, Other Main Features","Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque","Lawn or Garden, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Prayer Room, Powder Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_bahria_enclave_-_sector_n_bahria_enclave_bahria_town_islamabad_islamabad_capital-52998181-11975-1.html,"Bahria Enclave - Sector N, Bahria Enclave",House,PKR2.35 Crore,3,5 Marla,For Sale,3,1 month ago,"Bahria Town, Islamabad, Islamabad Capital","Sector N, 5 Marla, Brand New House for sale, Luxury house for sale In Bahria Enclave Islamabad The Main features are : 3 Luxury Bedrooms 3 Luxury attached Bathrooms, 1 Beautiful kitchen with open space and open air ventilation, 1 Beautiful TV Longue 1 parking space available. Main Hall is very beautiful and luxury type the whole house is luxury. This Sector N is very calm quite and peaceful location for best living, ideal place to live & Most beautiful place in bahria enclave. Near to grand mosque near by hospitals and nearby schools nearby restaurants and commercials markets and other facilities. Complete 24/7 security surveillance by security teams, so don't heisted just contact us right now so we will make a good deal for you.","Built in year, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room",,,
https://www.zameen.com/Property/islamabad_bani_gala_4_bed_brand_new_designer_house_for_sale_on_6_marla-51982531-340-1.html,"Bani Gala, Islamabad",House,PKR2.2 Crore,6,6 Marla,For Sale,4,1 month ago,"Bani Gala, Islamabad, Islamabad Capital","4 Bed Double Unit 6 Marla Designer House. -Brand New House. -Solid Bricks Construction. -Earthquake Proof. -Ideal Location. -Solid wood work. -Imported Tiles Flooring in all house. -Water Boring. -Electricity meter. -Roof Ceiling in all house. -Ground Floor: 2 Bedrooms with attach bathrooms, Kitchen, Tv lounge, Drawing Room, Powder Room, Car Porch & Laundry Area. -1st Floor: 2 Bedrooms with attach bathrooms, Kitchen, Tv lounge, Drawing Room with attach bathroom (Can be used as third bedroom) & Terrace. -2nd Floor: Mumti, Concrete Water Tank & Roof Top. -Near To Main Road, Market, School & Mosque. -Closed End Street. -Tough Tile beautiful street. -Call for visit or for further details.","Built in year: 2024, Parking Spaces: 1, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal, Floors: 2","Broadband Internet Access, Satellite or Cable TV Ready","Kids Play Area, Barbeque Area, Mosque",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service","Maintenance Staff, Security Staff","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Powder Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room",,,
https://www.zameen.com/Property/islamabad_bani_gala_4_bed_brand_new_double_story_house_for_sale_on_1_kanal-52869139-340-1.html,"Bani Gala, Islamabad",House,PKR6.4 Crore,5,1 Kanal,For Sale,4,1 week ago,"Bani Gala, Islamabad, Islamabad Capital","4 Bed With At Bath, 2 Kitchen ,2 Tv lounge , 2 Drawing Room , Car Porch, Terrace , Mumti , Lawan Very Near To Main Korang Rd","Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_bani_gala_7_marla_designer_house_available_for_sale-52907050-340-1.html,"Bani Gala, Islamabad",House,PKR3.45 Crore,6,7 Marla,For Sale,4,2 days ago,"Bani Gala, Islamabad, Islamabad Capital",7 Marla Duplex Designer Double Story House -4 Bed attached bath -2 Guest room attached bath -Big Mumty -2 Kitchen -Terrace at front and Back -Solid House with A+ Quality material used -Master Pipes for PPR & PVC -A+ Cement -A+ quality Bricks -Graded Steel used -Tiled Washrooms -Designer and Modern House -Contact us for visit.,"Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 6, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha2_one_kanal_brnad_new_designer_house-52509482-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR11.9 Crore,6,1 Kanal,For Sale,5,2 weeks ago,"DHA Defence, Islamabad, Islamabad Capital",Dha2 one kanal Brand new Luxurious Designer House prime location of Dha2 Reasonable Price Best Opportunity To Get A Better Idea Of What You Want To Do With Your Business. Genuine Customers Interested In Checking This Property Out Should Get In Touch Immediately So As Not To Miss This Opportunity. our Demand Is Reasonable And According To The Market Rate. we Want Only Serious Buyers To Contact Us. Do Not Forget To Mention Zameen. com While Calling.,"Built in year: 2024, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_top_city_1_brand_new_10_marla_house_for_sale_prime_location_luxury_interior-52754512-1383-1.html,"Top City 1, Islamabad",House,PKR4.3 Crore,4,10 Marla,For Sale,4,2 weeks ago,"Top City 1, Islamabad, Islamabad Capital","- *Bedrooms*:4 bedrooms, possibly with attached bathrooms - *Bathrooms*: 4 bathrooms, including guest and attached bathrooms - *Living areas*: - Living room - Dining area - TV lounge or drawing room - *Kitchen*: - Equipped with basic amenities like cabinets, countertops, and plumbing - separate kitchen or a kitchenette - *Outdoor spaces*: - Front lawn or garden - backyard or terrace - *Parking*: - Car parking space - covered car porch - *Security*: - Main gate - Boundary walls - *Finishing*: - Plastered walls - Tile or marble flooring - Wooden doors and windows","Built in year: 2024, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 5, Servant Quarters, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_d-12_25x40_brand_new_house_for_sale_in_d-12_4-53054312-160-1.html,"D-12, Islamabad",House,PKR4.5 Crore,4,4 Marla,For Sale,3,4 months ago,"D-12, Islamabad, Islamabad Capital",4 Marla House For Sale In D-12/4 3 Bedrooms With Attached Bathrooms Drawing TV Lounge 1 Kitchen Top Location Very Close To Main Markaz And Double Road Owner Built House. More Details For Call.,"Built in year: 2024, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 3, Bathrooms: 4, Servant Quarters, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_d-12_1_kanal_50x90_house_for_sale_in_d-12-52464373-160-1.html,"D-12, Islamabad",House,PKR25 Crore,6,1 Kanal,For Sale,9,4 months ago,"D-12, Islamabad, Islamabad Capital","50x90 1 Kanal House For Sale In D-12/4 Margalla Face House Having 9 Bedrooms With Attached Bathrooms. Drawing Dining TV Lounge's 2 Specious Kitchen's 2 Servants Quarters 2 Car Parking And Inner Lawn. Beautiful House For Living Purpose. Near To Hill Park, Play Ground, Mosque And Main Markaz. Very Close To Main Iran Avenue. More Details For Call.","Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 9, Bathrooms: 10, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_f-6_5_kanal_prime_residential_property_in_the_heart_of_islamabad_f-6_available_for_sale-53091844-164-1.html,"F-6, Islamabad",House,PKR1.5 Arab,7,4.8 Kanal,For Sale,11,3 days ago,"F-6, Islamabad, Islamabad Capital",Next to Norway Ambassador Residence Opposite to Indian High Commission 2400 Sqyd Front and Back Open Property Available for Sale Margalla Facing Next to Denmark Embassy (Approx 20 Years Old Construction 16 Bedrooms with attached Toilets),"Built in year: 2002, Parking Spaces: 8, Double Glazed Windows, Central Air Conditioning, Flooring, Electricity Backup, Floors: 2, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,"Bedrooms: 16, Bathrooms: 16, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Store Rooms: 3",,,
https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_f_5_marla_house_in_multi_gardens_b-17_at_a_very_reasonable_price-53049661-8527-1.html,"MPCHS - Block F, MPCHS - Multi Gardens",House,PKR1.75 Crore,4,5 Marla,For Sale,4,5 months ago,"B-17, Islamabad, Islamabad Capital",It's a 4 Bed Double Unit House Proper Setting For Two Seperate Families Ideal For Rental Income As Well. All Amenities Like Masjid Parks Market Schools Are On Comfortable Distance This House Features :- 4 Bedrooms 4 Bathrooms 2 Tv Lounges 2 Kitchens 2 Drawing Rooms 1 Car Park We Have Multiple Houses In Various Price Range. You can call us to arrange a visit.,"Built in year: 2025, Parking Spaces: 1, Flooring, Electricity Backup, Waste Disposal, Floors: 2",,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,,
https://www.zameen.com/Property/gulberg_greens_gulberg_heights_gulberg_green_s_islamabad_one_bed_fully_furnished_apartment_available_for_sale_prime_location-53303167-19298-1.html,"Gulberg Heights, Gulberg Greens",Flat,PKR1.35 Crore,1,3.3 Marla,For Sale,1,4 weeks ago,"Gulberg, Islamabad, Islamabad Capital",Gulberg green's Islamabad one bed fully furnished apartment available for sale prime location good environment best for living rental value 75k Best for investment,"Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Electricity Backup, Service Elevators in Building, Furnished",,,,,"Maintenance Staff, Security Staff","Bedrooms: 1, Bathrooms: 1, Dining Room, Kitchens: 1, Laundry Room",,,
https://www.zameen.com/Property/cbr_town_cbr_town_phase_1_flat_for_sale-53280296-3147-1.html,"CBR Town Phase 1, CBR Town",Flat,PKR55 Lakh,2,2.7 Marla,For Sale,2,5 months ago,"CBR Town, Islamabad, Islamabad Capital",prime location flat available for sale rented out at 19k per month 3rd floor lift not available cbr town near hospital and commercial price is slightly negotiable,,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,,
https://www.zameen.com/Property/g_8_g-8_1_house_for_sale_san_old_house-53332122-3376-1.html,"G-8/1, G-8",House,PKR4.8 Crore,3,5 Marla,For Sale,3,4 months ago,"G-8, Islamabad, Islamabad Capital","G-8/1 is known for its easy access to amenities and public transport, so you should definitely check it out. A well-constructed House like this doesn't come too often, so book yours while you can. A price tag of PKR Rs. 48000000 is quite reasonable for a spacious House in G-8/1. High-end property for sale in G-8/1 that might be better suited to your requirements. The perfect 5 Marla House is available for sale now in G-8/1. The rates in Islamabad at present are perfect for property purchase. You can read the notable property features below. From the wall carvings to the ornate fixtures, the luxurious drawing room will leave your guests in awe. You will have your own dining area to host all kinds of family dinners. Call us now to book your House today.",,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities","Bedrooms: 3, Bathrooms: 3, Drawing Room, Dining Room, Kitchens: 2, Store Rooms: 1",,,
https://www.zameen.com/Property/islamabad_g-13_investor_price_4_marla_house_for_sale_in_g-13_islamabad-53113505-330-1.html,"G-13, Islamabad",House,PKR3.25 Crore,5,4.4 Marla,For Sale,4,2 months ago,"G-13, Islamabad, Islamabad Capital",Size 25 X 40 Modern Luxury House For Sale in G-13 Islamabad * 4 Bedrooms * 5 washrooms * 2 Kitchen * 2 T. V/L * 2 Drawing Dinning * 2 Servant Room * 1 Car Porch * Situated Near Kashmir Highway And Metro Station. * Water Boring With 24/7 Water Supply * Water Supply From FGHEF Is Even Sufficient In The Street * Imported Washroom And Kitchen With Imported Floor Tiles In Kitchen * SS Railing In Staircase And Front Elevation * Outclass Imported Woodwork * Modern Lever Sets In Kitchen N Washrooms * Near To Masjid And Market Prime Location. Reasonable Demand. For More Details And Option Please Contact Us,"Built in year: 2018, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Kitchens: 2, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_bhara_kahu_5_marla_single_storey_house_for_sale_prince_road_barakahu_islamabad-53336578-156-1.html,"Bhara kahu, Islamabad",House,PKR1.25 Crore,3,5 Marla,For Sale,3,2 days ago,"Bhara kahu, Islamabad, Islamabad Capital",5 marla single story House For Sale prince road barakahu Islamabad electric and pani ka boor available,"Built in year: 2016, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished",,,,,,,,,
https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_brand_new_modern_designed_cda_lop_clear_house_in_jinnah_garden_phase_1_islamabad-53144004-1421-1.html,"Jinnah Gardens Phase 1, Jinnah Gardens",House,PKR2.85 Crore,4,8 Marla,For Sale,4,3 days ago,"FECHS, Islamabad, Islamabad Capital","Brand New CDA LOP clear house in Jinnah garden phase 1 Islamabad Accommodation: 4 bedrooms with attached washrooms Tv lounge,kitchen,drawing room Powder bath available Underground Electricity and water Supply available Basic Amenities Market,School,Masjid Near this house 5 min drive from Main express highway to reach this house. For more details and visit plz contact.","Built in year: 2026, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_brand_new_modern_designed_cda_lop_clear_house_in_jinnah_garden_phase_1_islamabad-53117121-1421-1.html,"Jinnah Gardens Phase 1, Jinnah Gardens",House,PKR3.3 Crore,6,8 Marla,For Sale,5,3 days ago,"FECHS, Islamabad, Islamabad Capital","Brand New CDA LOP Clear House In Jinnah Garden Phase 1 Islamabad Accommodation: 5 Bedrooms With Attached Washrooms Tv Lounge,Kitchen,Drawing Room On Each Floor Electricity And Water Supply Available 2 Cars Parking 40 Ft Wide Street Powder Bath. Basic Amenities Like School,Market,Masjid Near This House. For More Details And Visit Please Contact Me.","Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_bahria_enclave_-_sector_c1_bahria_enclave_bahria_town_islamabad_islamabad_capital-52998165-11987-1.html,"Bahria Enclave - Sector C1, Bahria Enclave",House,PKR5.7 Crore,5,10 Marla,For Sale,5,1 month ago,"Bahria Town, Islamabad, Islamabad Capital","Sector C1, 10 Marla, designer house for sale, Luxury house for sale In Bahria Enclave Islamabad The Main features are : 5 Luxury Bedrooms 5 Luxury attached Bathrooms, 2 Beautiful kitchen with open space and open air ventilation, 1 Beautiful TV Longue spacious parking space available. Main Hall is very beautiful and luxury type the whole house is luxury. This Sector C1 is very calm quite and peaceful location for best living, ideal place to live & Most beautiful place in bahria enclave. Near to grand mosque near by hospitals and nearby schools nearby restaurants and commercials markets and other facilities. Complete 24/7 security surveillance by security teams, so don't heisted just contact us right now so we will make a good deal for you.","Built in year, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_bahria_enclave_-_sector_c1_bahria_enclave_bahria_town_islamabad_islamabad_capital-52998134-11987-1.html,"Bahria Enclave - Sector C1, Bahria Enclave",House,PKR4.5 Crore,6,10 Marla,For Sale,5,1 month ago,"Bahria Town, Islamabad, Islamabad Capital","BEi Sector C1 10 Marla House For Sale Slightly used (Just 10 months) Like Brand New. GROUND FLOOR * Two Bedrooms with attached washrooms. * Two car parking space * One Kitchen * Powder room * DD rooms FIRST FLOOR * Three bedrooms with attached washrooms. * One Kitchen. * TV lounge ROOF TOP * One Servant quarter with attached washroom. * One Store room. Sector C1 of Bahria Enclave Islamabad. This house is ideal for small families looking for a comfortable, modern, and peaceful living space. Stylish design and high-quality finishing Spacious layout with natural light Front open, giving extra ventilation and privacy Peaceful and fully developed neighbourhood Near mosque, park, and commercial area Meeting possible with owner.","Built in year, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms",,,
https://www.zameen.com/Property/islamabad_korang_town_house_for_grabs_in_2100_square_feet_korang_town-53329709-445-1.html,"Korang Town, Islamabad",House,PKR2.35 Crore,3,9.3 Marla,For Sale,3,3 months ago,"Korang Town, Islamabad, Islamabad Capital",30x70 Single Storey House 3 Bed bath kitchen TV lounge Gas Water Electricity Available,,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service, Other Nearby Places",Security Staff,,,,
